,State_Name,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Crop
375,assam,80,40,40,5.62,1543.76,27.33333333,22550,17189,rice
376,assam,120,40,20,5.62,1543.76,27.33333333,12,4,cotton
377,assam,80,40,40,5.68,1543.76,27.33333333,4000,36489,jute
378,assam,80,40,20,5.46,1543.76,27.33333333,231,134,maize
379,assam,50,40,20,5.1,127.68,20.8,3710,2278,rapeseed
380,assam,60,30,30,6.5,127.68,20.8,4720,7722,wheat
381,assam,80,40,40,5.34,497.88,25.03333333,7416,9225,rice
382,assam,100,40,140,6.08,2169.32,23.73636364,2296,1666,arecanut
383,assam,120,60,65,6,2169.32,23.73636364,350,691,onion
384,assam,180,60,90,5.18,2169.32,23.73636364,955,6936,potato
385,assam,30,15,30,6.62,2169.32,23.73636364,595,225,sesamum
386,assam,90,20,120,4.88,2169.32,23.73636364,422,1379,sweetpotato
387,assam,50,50,50,5.6,2169.32,23.73636364,155,744,tapioca
388,assam,25,60,100,5.04,2169.32,23.73636364,272,135,turmeric
389,assam,80,40,40,5.58,127.68,20.8,41750,32789,rice
390,assam,80,40,40,5.36,1543.76,27.33333333,4427,3110,rice
391,assam,120,40,20,5.48,1543.76,27.33333333,10,4,cotton
392,assam,80,40,40,5.66,1543.76,27.33333333,919,9629,jute
393,assam,80,40,20,5.54,1543.76,27.33333333,246,133,maize
394,assam,50,40,20,5.18,127.68,20.8,8752,5848,rapeseed
395,assam,60,30,30,6.6,127.68,20.8,759,687,wheat
396,assam,80,40,40,5.38,497.88,25.03333333,103,89,rice
397,assam,100,40,140,6.02,2169.32,23.73636364,4731,2787,arecanut
398,assam,120,60,65,6,2169.32,23.73636364,163,518,onion
399,assam,180,60,90,5.1,2169.32,23.73636364,1496,10059,potato
400,assam,30,15,30,6.68,2169.32,23.73636364,186,94,sesamum
401,assam,90,20,120,5.1,2169.32,23.73636364,101,253,sweetpotato
402,assam,50,50,50,5.52,2169.32,23.73636364,5,20,tapioca
403,assam,25,60,100,5.08,2169.32,23.73636364,247,75,turmeric
404,assam,80,40,40,5.32,127.68,20.8,77675,100960,rice
405,assam,80,40,40,5.68,1543.76,27.33333333,6500,8907,rice
406,assam,120,40,20,5.68,1543.76,27.33333333,60,23,cotton
407,assam,80,40,40,5.34,1543.76,27.33333333,35,334,jute
408,assam,80,40,20,5.38,1543.76,27.33333333,12,5,maize
409,assam,50,40,20,4.9,127.68,20.8,1175,710,rapeseed
410,assam,80,40,40,5.52,497.88,25.03333333,750,866,rice
411,assam,100,40,140,5.9,2169.32,23.73636364,2400,2164,arecanut
412,assam,120,60,65,6.18,2169.32,23.73636364,51,97,onion
413,assam,180,60,90,5.06,2169.32,23.73636364,1250,3519,potato
414,assam,30,15,30,6.68,2169.32,23.73636364,50,20,sesamum
415,assam,90,20,120,4.96,2169.32,23.73636364,80,311,sweetpotato
416,assam,50,50,50,5.52,2169.32,23.73636364,5,22,tapioca
417,assam,25,60,100,5.18,2169.32,23.73636364,115,58,turmeric
418,assam,80,40,40,5.6,127.68,20.8,35500,35504,rice
419,assam,80,40,40,5.62,1543.76,27.33333333,5370,4670,rice
420,assam,120,40,20,5.32,1543.76,27.33333333,3,1,cotton
421,assam,80,40,40,5.66,1543.76,27.33333333,125,1195,jute
422,assam,80,40,20,5.62,1543.76,27.33333333,52,27,maize
423,assam,50,40,20,5.04,127.68,20.8,9950,6313,rapeseed
424,assam,60,30,30,6.12,127.68,20.8,2100,2540,wheat
425,assam,80,40,40,5.44,497.88,25.03333333,9560,11452,rice
426,assam,100,40,140,6.02,2169.32,23.73636364,2700,3135,arecanut
427,assam,120,60,65,6.08,2169.32,23.73636364,140,308,onion
428,assam,180,60,90,5.04,2169.32,23.73636364,2950,16651,potato
429,assam,30,15,30,6.5,2169.32,23.73636364,125,56,sesamum
430,assam,90,20,120,4.94,2169.32,23.73636364,60,174,sweetpotato
431,assam,50,50,50,5.32,2169.32,23.73636364,5,25,tapioca
432,assam,25,60,100,4.86,2169.32,23.73636364,260,164,turmeric
433,assam,80,40,40,5.52,127.68,20.8,84250,85639,rice
434,assam,80,40,40,5.46,1543.76,27.33333333,52303,38310,rice
435,assam,120,40,20,5.56,1543.76,27.33333333,100,48,cotton
436,assam,80,40,40,5.66,1543.76,27.33333333,6445,48996,jute
437,assam,80,40,20,5.62,1543.76,27.33333333,400,248,maize
438,assam,50,40,20,5,127.68,20.8,14704,7479,rapeseed
439,assam,60,30,30,6.12,127.68,20.8,6442,7614,wheat
440,assam,80,40,40,5.34,497.88,25.03333333,20849,27883,rice
441,assam,100,40,140,6.14,2169.32,23.73636364,5611,3395,arecanut
442,assam,120,60,65,6.16,2169.32,23.73636364,528,1454,onion
443,assam,180,60,90,4.84,2169.32,23.73636364,8059,84763,potato
444,assam,30,15,30,6.32,2169.32,23.73636364,1674,687,sesamum
445,assam,90,20,120,5.1,2169.32,23.73636364,806,2009,sweetpotato
446,assam,50,50,50,5.44,2169.32,23.73636364,237,853,tapioca
447,assam,25,60,100,5.14,2169.32,23.73636364,913,793,turmeric
448,assam,80,40,40,5.32,127.68,20.8,104645,108106,rice
449,assam,80,40,40,5.6,1543.76,27.33333333,10354,7833,rice
450,assam,120,40,20,5.6,1543.76,27.33333333,694,336,cotton
451,assam,80,40,40,5.32,1543.76,27.33333333,2093,28710,jute
452,assam,80,40,20,5.44,1543.76,27.33333333,10585,9222,maize
453,assam,50,40,20,4.94,127.68,20.8,16975,8939,rapeseed
454,assam,60,30,30,6.12,127.68,20.8,1797,2706,wheat
455,assam,80,40,40,5.44,497.88,25.03333333,160,192,rice
456,assam,100,40,140,6.18,2169.32,23.73636364,1213,988,arecanut
457,assam,120,60,65,5.98,2169.32,23.73636364,192,398,onion
458,assam,180,60,90,4.96,2169.32,23.73636364,836,7463,potato
459,assam,30,15,30,6.32,2169.32,23.73636364,2313,1413,sesamum
460,assam,90,20,120,4.84,2169.32,23.73636364,236,786,sweetpotato
461,assam,50,50,50,5.62,2169.32,23.73636364,279,1480,tapioca
462,assam,25,60,100,5.12,2169.32,23.73636364,361,263,turmeric
463,assam,80,40,40,5.6,127.68,20.8,110191,110704,rice
464,assam,80,40,40,5.64,1543.76,27.33333333,7332,8936,rice
465,assam,120,40,20,5.52,1543.76,27.33333333,36,15,cotton
466,assam,80,40,40,5.58,1543.76,27.33333333,64,612,jute
467,assam,80,40,20,5.36,1543.76,27.33333333,5,3,maize
468,assam,50,40,20,5.1,127.68,20.8,652,361,rapeseed
469,assam,80,40,40,5.32,497.88,25.03333333,4552,2983,rice
470,assam,100,40,140,5.86,2169.32,23.73636364,2035,1330,arecanut
471,assam,120,60,65,5.84,2169.32,23.73636364,36,111,onion
472,assam,180,60,90,5.1,2169.32,23.73636364,2000,9308,potato
473,assam,30,15,30,6.5,2169.32,23.73636364,42,19,sesamum
474,assam,90,20,120,4.9,2169.32,23.73636364,66,251,sweetpotato
475,assam,50,50,50,5.52,2169.32,23.73636364,7,30,tapioca
476,assam,25,60,100,5.02,2169.32,23.73636364,120,55,turmeric
477,assam,80,40,40,5.5,127.68,20.8,61520,71060,rice
478,assam,80,40,40,5.5,1543.76,27.33333333,31005,16292,rice
479,assam,80,40,40,5.48,1543.76,27.33333333,5225,52072,jute
480,assam,80,40,20,5.46,1543.76,27.33333333,770,400,maize
481,assam,50,40,20,4.96,127.68,20.8,18910,11361,rapeseed
482,assam,60,30,30,6.6,127.68,20.8,1545,2234,wheat
483,assam,80,40,40,5.34,497.88,25.03333333,3730,3120,rice
484,assam,100,40,140,5.86,2169.32,23.73636364,1345,2344,arecanut
485,assam,120,60,65,5.94,2169.32,23.73636364,290,812,onion
486,assam,180,60,90,5.02,2169.32,23.73636364,2455,24623,potato
487,assam,30,15,30,6.54,2169.32,23.73636364,595,351,sesamum
488,assam,90,20,120,4.88,2169.32,23.73636364,395,1478,sweetpotato
489,assam,50,50,50,5.58,2169.32,23.73636364,585,2799,tapioca
490,assam,25,60,100,4.82,2169.32,23.73636364,375,293,turmeric
491,assam,80,40,40,5.62,127.68,20.8,57430,44832,rice
492,assam,80,40,40,5.52,1543.76,27.33333333,18325,11793,rice
493,assam,120,40,20,5.64,1543.76,27.33333333,45,19,cotton
494,assam,80,40,40,5.42,1543.76,27.33333333,625,8455,jute
495,assam,80,40,20,5.56,1543.76,27.33333333,258,154,maize
496,assam,50,40,20,5.04,127.68,20.8,19630,6914,rapeseed
497,assam,60,30,30,6.3,127.68,20.8,880,751,wheat
498,assam,80,40,40,5.4,497.88,25.03333333,3820,2121,rice
499,assam,100,40,140,6.02,2169.32,23.73636364,2235,1337,arecanut
500,assam,120,60,65,6.12,2169.32,23.73636364,188,504,onion
501,assam,180,60,90,4.98,2169.32,23.73636364,3791,21485,potato
502,assam,30,15,30,6.44,2169.32,23.73636364,344,132,sesamum
503,assam,90,20,120,5.02,2169.32,23.73636364,351,1088,sweetpotato
504,assam,50,50,50,5.5,2169.32,23.73636364,25,106,tapioca
505,assam,25,60,100,5,2169.32,23.73636364,485,315,turmeric
506,assam,80,40,40,5.62,127.68,20.8,85239,74456,rice
507,assam,80,40,40,5.68,1543.76,27.33333333,27010,14050,rice
508,assam,120,40,20,5.4,1543.76,27.33333333,16,6,cotton
509,assam,80,40,40,5.44,1543.76,27.33333333,6660,66045,jute
510,assam,80,40,20,5.62,1543.76,27.33333333,79,32,maize
511,assam,50,40,20,4.92,127.68,20.8,12250,4312,rapeseed
512,assam,60,30,30,6.4,127.68,20.8,8000,12288,wheat
513,assam,80,40,40,5.42,497.88,25.03333333,32500,48230,rice
514,assam,100,40,140,6.12,2169.32,23.73636364,1403,821,arecanut
515,assam,120,60,65,5.84,2169.32,23.73636364,550,1540,onion
516,assam,180,60,90,4.86,2169.32,23.73636364,1100,7000,potato
517,assam,30,15,30,6.36,2169.32,23.73636364,920,460,sesamum
518,assam,90,20,120,5.08,2169.32,23.73636364,300,900,sweetpotato
519,assam,50,50,50,5.48,2169.32,23.73636364,10,50,tapioca
520,assam,25,60,100,5.08,2169.32,23.73636364,350,280,turmeric
521,assam,80,40,40,5.64,127.68,20.8,38500,30515,rice
522,assam,80,40,40,5.32,1543.76,27.33333333,57555,54868,rice
523,assam,120,40,20,5.52,1543.76,27.33333333,78,31,cotton
524,assam,80,40,40,5.58,1543.76,27.33333333,15530,206793,jute
525,assam,80,40,20,5.36,1543.76,27.33333333,481,321,maize
526,assam,50,40,20,4.96,127.68,20.8,22838,14837,rapeseed
527,assam,60,30,30,6.9,127.68,20.8,5764,5661,wheat
528,assam,80,40,40,5.52,497.88,25.03333333,28013,43668,rice
529,assam,100,40,140,6,2169.32,23.73636364,5979,4768,arecanut
530,assam,120,60,65,6.12,2169.32,23.73636364,1032,2168,onion
531,assam,180,60,90,4.9,2169.32,23.73636364,5943,70299,potato
532,assam,30,15,30,6.6,2169.32,23.73636364,906,394,sesamum
533,assam,90,20,120,5.18,2169.32,23.73636364,470,1500,sweetpotato
534,assam,50,50,50,5.64,2169.32,23.73636364,18,62,tapioca
535,assam,25,60,100,5.1,2169.32,23.73636364,1251,803,turmeric
536,assam,80,40,40,5.54,127.68,20.8,142724,136887,rice
537,assam,80,40,40,5.68,1543.76,27.33333333,41500,24528,rice
538,assam,120,40,20,5.64,1543.76,27.33333333,18,8,cotton
539,assam,80,40,40,5.6,1543.76,27.33333333,1890,21273,jute
540,assam,80,40,20,5.62,1543.76,27.33333333,350,263,maize
541,assam,50,40,20,4.86,127.68,20.8,11500,7970,rapeseed
542,assam,60,30,30,6.3,127.68,20.8,4000,6392,wheat
543,assam,80,40,40,5.46,497.88,25.03333333,1280,1009,rice
544,assam,100,40,140,6.18,2169.32,23.73636364,3980,3795,arecanut
545,assam,120,60,65,6.12,2169.32,23.73636364,300,300,onion
546,assam,180,60,90,5.12,2169.32,23.73636364,3800,36237,potato
547,assam,30,15,30,6.52,2169.32,23.73636364,700,365,sesamum
548,assam,90,20,120,4.92,2169.32,23.73636364,200,1126,sweetpotato
549,assam,50,50,50,5.4,2169.32,23.73636364,315,2221,tapioca
550,assam,25,60,100,4.84,2169.32,23.73636364,600,560,turmeric
551,assam,80,40,40,5.66,127.68,20.8,105000,88738,rice
552,assam,80,40,40,5.64,1543.76,27.33333333,2512,2408,rice
553,assam,120,40,20,5.32,1543.76,27.33333333,9,4,cotton
554,assam,80,40,40,5.32,1543.76,27.33333333,61,582,jute
555,assam,80,40,20,5.34,1543.76,27.33333333,55,37,maize
556,assam,50,40,20,4.84,127.68,20.8,2107,1188,rapeseed
557,assam,60,30,30,6.9,127.68,20.8,251,326,wheat
558,assam,80,40,40,5.68,497.88,25.03333333,10,12,rice
559,assam,100,40,140,5.94,2169.32,23.73636364,5930,6372,arecanut
560,assam,120,60,65,6.04,2169.32,23.73636364,83,201,onion
561,assam,180,60,90,4.82,2169.32,23.73636364,1279,9683,potato
562,assam,30,15,30,6.38,2169.32,23.73636364,61,20,sesamum
563,assam,90,20,120,4.9,2169.32,23.73636364,110,415,sweetpotato
564,assam,50,50,50,5.54,2169.32,23.73636364,12,47,tapioca
565,assam,25,60,100,5.16,2169.32,23.73636364,225,207,turmeric
566,assam,80,40,40,5.46,127.68,20.8,102181,103028,rice
567,assam,80,40,40,5.36,1543.76,27.33333333,31431,20768,rice
568,assam,120,40,20,5.48,1543.76,27.33333333,31,14,cotton
569,assam,80,40,40,5.52,1543.76,27.33333333,2925,27421,jute
570,assam,80,40,20,5.56,1543.76,27.33333333,760,442,maize
571,assam,50,40,20,5.12,127.68,20.8,19810,10992,rapeseed
572,assam,60,30,30,6.6,127.68,20.8,3325,3468,wheat
573,assam,80,40,40,5.32,497.88,25.03333333,6000,4698,rice
574,assam,100,40,140,6.04,2169.32,23.73636364,4151,4070,arecanut
575,assam,120,60,65,5.9,2169.32,23.73636364,320,1103,onion
576,assam,180,60,90,5,2169.32,23.73636364,5980,48746,potato
577,assam,30,15,30,6.34,2169.32,23.73636364,868,548,sesamum
578,assam,90,20,120,5.1,2169.32,23.73636364,435,1497,sweetpotato
579,assam,50,50,50,5.34,2169.32,23.73636364,75,347,tapioca
580,assam,25,60,100,5.14,2169.32,23.73636364,452,330,turmeric
581,assam,80,40,40,5.68,127.68,20.8,115686,129041,rice
582,assam,80,40,40,5.38,1543.76,27.33333333,7790,7740,rice
583,assam,80,40,40,5.6,1543.76,27.33333333,17,162,jute
584,assam,80,40,20,5.48,1543.76,27.33333333,1057,634,maize
585,assam,50,40,20,4.84,127.68,20.8,9037,3121,rapeseed
586,assam,60,30,30,6.8,127.68,20.8,630,819,wheat
587,assam,80,40,40,5.36,497.88,25.03333333,72,86,rice
588,assam,100,40,140,6.02,2169.32,23.73636364,2082,1473,arecanut
589,assam,120,60,65,6.16,2169.32,23.73636364,60,120,onion
590,assam,180,60,90,4.84,2169.32,23.73636364,2337,12184,potato
591,assam,30,15,30,6.52,2169.32,23.73636364,76,32,sesamum
592,assam,90,20,120,5.06,2169.32,23.73636364,218,728,sweetpotato
593,assam,50,50,50,5.38,2169.32,23.73636364,29,116,tapioca
594,assam,25,60,100,5.02,2169.32,23.73636364,387,212,turmeric
595,assam,80,40,40,5.64,127.68,20.8,55494,42946,rice
596,bihar,80,40,40,5.46,840.46,33.58333333,17876,21397,rice
597,bihar,80,40,40,5.56,840.46,33.58333333,39159,493403,jute
598,bihar,80,40,20,5.34,840.46,33.58333333,3919,8691,maize
599,bihar,30,15,30,6.34,840.46,33.58333333,4,2,sesamum
600,bihar,70,40,45,5.64,87.2,23.106,84,87,barley
601,bihar,80,40,20,5.4,87.2,23.106,3250,7543,maize
602,bihar,50,40,20,4.88,87.2,23.106,3060,2084,rapeseed
603,bihar,50,60,30,5.36,87.2,23.106,62,35,sunflower
604,bihar,60,30,30,6.11,87.2,23.106,41719,70134,wheat
605,bihar,80,40,20,5.38,98.98,34.92333333,6134,18485,maize
606,bihar,80,40,40,5.44,98.98,34.92333333,8479,13993,rice
607,bihar,100,75,50,6.64,1026.64,29.18636364,386,11611,banana
608,bihar,10,20,20,6.38,1026.64,29.18636364,119,58,coriander
609,bihar,50,10,60,5.52,1026.64,29.18636364,350,467,garlic
610,bihar,120,60,65,6.12,1026.64,29.18636364,343,1955,onion
611,bihar,180,60,90,4.9,1026.64,29.18636364,3964,27739,potato
612,bihar,50,40,20,5.58,1026.64,29.18636364,1546,1333,ragi
613,bihar,90,20,120,5.06,1026.64,29.18636364,743,7344,sweetpotato
614,bihar,25,60,100,5.04,1026.64,29.18636364,101,204,turmeric
615,bihar,80,40,40,5.36,87.2,23.106,93975,121063,rice
616,bihar,80,40,20,5.32,840.46,33.58333333,222,274,maize
617,bihar,30,15,30,6.42,840.46,33.58333333,35,21,sesamum
618,bihar,70,40,45,5.36,87.2,23.106,2004,1400,barley
619,bihar,80,40,20,5.46,87.2,23.106,6,18,maize
620,bihar,50,40,20,4.92,87.2,23.106,1213,536,rapeseed
621,bihar,50,60,30,5.68,87.2,23.106,4,4,sunflower
622,bihar,60,30,30,6.11,87.2,23.106,35874,63942,wheat
623,bihar,80,40,20,5.52,98.98,34.92333333,25,47,maize
624,bihar,80,40,40,5.52,98.98,34.92333333,10,19,rice
625,bihar,10,20,20,6.5,1026.64,29.18636364,20,10,coriander
626,bihar,120,60,65,6.02,1026.64,29.18636364,256,1956,onion
627,bihar,180,60,90,5,1026.64,29.18636364,1554,13567,potato
628,bihar,50,40,20,5.4,1026.64,29.18636364,21,18,ragi
629,bihar,90,20,120,4.92,1026.64,29.18636364,26,343,sweetpotato
630,bihar,25,60,100,4.98,1026.64,29.18636364,15,18,turmeric
631,bihar,80,40,40,5.58,87.2,23.106,185191,382670,rice
632,bihar,80,40,40,5.42,840.46,33.58333333,38,59,rice
633,bihar,80,40,20,5.5,840.46,33.58333333,9135,6725,maize
634,bihar,30,15,30,6.54,840.46,33.58333333,26,16,sesamum
635,bihar,70,40,45,5.54,87.2,23.106,1974,1913,barley
636,bihar,80,40,20,5.46,87.2,23.106,1362,3295,maize
637,bihar,50,40,20,5.16,87.2,23.106,848,684,rapeseed
638,bihar,50,60,30,5.36,87.2,23.106,1,1,sunflower
639,bihar,60,30,30,6.4,87.2,23.106,24063,36121,wheat
640,bihar,80,40,20,5.5,98.98,34.92333333,1475,3060,maize
641,bihar,80,40,40,5.66,98.98,34.92333333,480,808,rice
642,bihar,50,10,60,5.56,1026.64,29.18636364,2,3,garlic
643,bihar,120,60,65,5.98,1026.64,29.18636364,111,847,onion
644,bihar,180,60,90,5.06,1026.64,29.18636364,1501,11656,potato
645,bihar,50,40,20,5.4,1026.64,29.18636364,112,98,ragi
646,bihar,80,40,40,5.66,87.2,23.106,98943,159067,rice
647,bihar,80,40,40,5.52,840.46,33.58333333,7812,11698,rice
648,bihar,80,40,20,5.52,840.46,33.58333333,50431,18500,maize
649,bihar,30,15,30,6.68,840.46,33.58333333,34,20,sesamum
650,bihar,70,40,45,5.38,87.2,23.106,77,26,barley
651,bihar,80,40,20,5.68,87.2,23.106,16685,62869,maize
652,bihar,50,40,20,4.86,87.2,23.106,7792,9171,rapeseed
653,bihar,50,60,30,5.4,87.2,23.106,752,393,sunflower
654,bihar,60,30,30,6.12,87.2,23.106,59668,109241,wheat
655,bihar,80,40,20,5.36,98.98,34.92333333,407,738,maize
656,bihar,80,40,40,5.46,98.98,34.92333333,144,210,rice
657,bihar,100,75,50,6.56,1026.64,29.18636364,253,16324,banana
658,bihar,10,20,20,6.34,1026.64,29.18636364,302,202,coriander
659,bihar,50,10,60,5.64,1026.64,29.18636364,8,11,garlic
660,bihar,120,60,65,5.94,1026.64,29.18636364,289,2575,onion
661,bihar,180,60,90,5.12,1026.64,29.18636364,4270,49130,potato
662,bihar,50,40,20,5.54,1026.64,29.18636364,1022,897,ragi
663,bihar,90,20,120,5.02,1026.64,29.18636364,413,5446,sweetpotato
664,bihar,25,60,100,4.86,1026.64,29.18636364,419,242,turmeric
665,bihar,80,40,40,5.66,87.2,23.106,12907,12172,rice
666,bihar,80,40,40,5.68,840.46,33.58333333,1215,1867,rice
667,bihar,80,40,20,5.38,840.46,33.58333333,33950,34935,maize
668,bihar,30,15,30,6.42,840.46,33.58333333,11,7,sesamum
669,bihar,70,40,45,5.56,87.2,23.106,2650,2377,barley
670,bihar,80,40,20,5.44,87.2,23.106,8820,23990,maize
671,bihar,50,40,20,5,87.2,23.106,2550,2609,rapeseed
672,bihar,50,60,30,5.6,87.2,23.106,789,594,sunflower
673,bihar,60,30,30,6.1,87.2,23.106,38622,71874,wheat
674,bihar,80,40,20,5.52,98.98,34.92333333,9135,18249,maize
675,bihar,80,40,40,5.62,98.98,34.92333333,248,438,rice
676,bihar,100,75,50,6.36,1026.64,29.18636364,2716,42288,banana
677,bihar,10,20,20,6.36,1026.64,29.18636364,55,27,coriander
678,bihar,50,10,60,5.54,1026.64,29.18636364,17,23,garlic
679,bihar,120,60,65,5.98,1026.64,29.18636364,136,1038,onion
680,bihar,180,60,90,5.18,1026.64,29.18636364,1870,14409,potato
681,bihar,90,20,120,4.88,1026.64,29.18636364,66,870,sweetpotato
682,bihar,25,60,100,4.84,1026.64,29.18636364,33,37,turmeric
683,bihar,80,40,40,5.44,87.2,23.106,51405,81057,rice
684,bihar,80,40,40,5.4,840.46,33.58333333,682,733,rice
685,bihar,80,40,40,5.32,840.46,33.58333333,849,705,jowar
686,bihar,80,40,20,5.48,840.46,33.58333333,1887,1384,maize
687,bihar,30,15,30,6.44,840.46,33.58333333,58,35,sesamum
688,bihar,70,40,45,5.4,87.2,23.106,1694,1879,barley
689,bihar,80,40,20,5.56,87.2,23.106,25,39,maize
690,bihar,50,40,20,5.06,87.2,23.106,1267,1043,rapeseed
691,bihar,60,30,30,6.4,87.2,23.106,81288,163581,wheat
692,bihar,80,40,20,5.34,98.98,34.92333333,101,208,maize
693,bihar,80,40,40,5.38,98.98,34.92333333,54,93,rice
694,bihar,10,20,20,6.34,1026.64,29.18636364,33,17,coriander
695,bihar,50,10,60,5.66,1026.64,29.18636364,4,5,garlic
696,bihar,120,60,65,5.94,1026.64,29.18636364,493,3895,onion
697,bihar,180,60,90,4.86,1026.64,29.18636364,3228,33525,potato
698,bihar,50,40,20,5.34,1026.64,29.18636364,19,17,ragi
699,bihar,80,40,40,5.52,87.2,23.106,106982,205530,rice
700,bihar,80,40,40,5.42,840.46,33.58333333,817,678,jowar
701,bihar,80,40,20,5.36,840.46,33.58333333,1132,593,maize
702,bihar,30,15,30,6.68,840.46,33.58333333,1,1,sesamum
703,bihar,70,40,45,5.46,87.2,23.106,1837,2774,barley
704,bihar,50,40,20,4.86,87.2,23.106,1765,740,rapeseed
705,bihar,50,60,30,5.38,87.2,23.106,35,26,sunflower
706,bihar,60,30,30,6.11,87.2,23.106,68053,170609,wheat
707,bihar,80,40,20,5.42,98.98,34.92333333,69,130,maize
708,bihar,80,40,40,5.6,98.98,34.92333333,4,6,rice
709,bihar,10,20,20,6.44,1026.64,29.18636364,27,14,coriander
710,bihar,50,10,60,5.34,1026.64,29.18636364,7,9,garlic
711,bihar,120,60,65,6,1026.64,29.18636364,193,1525,onion
712,bihar,180,60,90,4.92,1026.64,29.18636364,2565,26647,potato
713,bihar,50,40,20,5.44,1026.64,29.18636364,1,1,ragi
714,bihar,80,40,40,5.64,87.2,23.106,91783,215629,rice
715,bihar,80,40,40,5.6,840.46,33.58333333,19578,19904,rice
716,bihar,80,40,20,5.54,840.46,33.58333333,1514,2095,maize
717,bihar,30,15,30,6.58,840.46,33.58333333,10,9,sesamum
718,bihar,70,40,45,5.5,87.2,23.106,335,345,barley
719,bihar,80,40,20,5.38,87.2,23.106,5615,9113,maize
720,bihar,50,40,20,5.1,87.2,23.106,2243,1613,rapeseed
721,bihar,50,60,30,5.36,87.2,23.106,21,13,sunflower
722,bihar,60,30,30,6.5,87.2,23.106,59241,97972,wheat
723,bihar,80,40,20,5.6,98.98,34.92333333,3218,6008,maize
724,bihar,80,40,40,5.46,98.98,34.92333333,1472,2017,rice
725,bihar,100,75,50,6.44,1026.64,29.18636364,86,402,banana
726,bihar,10,20,20,6.62,1026.64,29.18636364,64,23,coriander
727,bihar,50,10,60,5.4,1026.64,29.18636364,6,8,garlic
728,bihar,120,60,65,5.98,1026.64,29.18636364,237,1808,onion
729,bihar,180,60,90,5.12,1026.64,29.18636364,3597,39577,potato
730,bihar,50,40,20,5.56,1026.64,29.18636364,2349,2279,ragi
731,bihar,90,20,120,4.88,1026.64,29.18636364,225,3553,sweetpotato
732,bihar,25,60,100,5.12,1026.64,29.18636364,5,3,turmeric
733,bihar,80,40,40,5.6,87.2,23.106,65936,71543,rice
734,bihar,80,40,40,5.54,840.46,33.58333333,2816,4607,rice
735,bihar,80,40,40,5.66,840.46,33.58333333,1,1,jowar
736,bihar,80,40,40,5.54,840.46,33.58333333,8,72,jute
737,bihar,80,40,20,5.66,840.46,33.58333333,8977,11257,maize
738,bihar,30,15,30,6.5,840.46,33.58333333,434,260,sesamum
739,bihar,70,40,45,5.62,87.2,23.106,2103,3106,barley
740,bihar,80,40,20,5.4,87.2,23.106,110,330,maize
741,bihar,50,40,20,5.16,87.2,23.106,1759,1047,rapeseed
742,bihar,50,60,30,5.36,87.2,23.106,31,29,sunflower
743,bihar,60,30,30,6.3,87.2,23.106,55542,98825,wheat
744,bihar,80,40,20,5.56,98.98,34.92333333,986,2017,maize
745,bihar,80,40,40,5.34,98.98,34.92333333,359,698,rice
